molecule_chembl_id,pchembl_value,standard_type,standard_units,standard_value,type,units,value,SMILES
CHEMBL4797045,5.18,IC50,nM,6600,IC50,umol/L,6.6,Cc1ccc([C@@H]2CN(C)C3(C(=O)c4ccccc4C3=O)[C@]23CSc2ccccc2C3=O)cc1
CHEMBL4800067,4.95,IC50,nM,11120,IC50,umol/L,11.12,CN1C[C@@H](c2ccccc2)[C@@]2(CSc3ccccc3C2=O)C12C(=O)c1ccccc1C2=O
CHEMBL4740786,4.55,IC50,nM,28340,IC50,umol/L,28.34,CN1C[C@@H](c2ccc(Br)cc2)[C@@]2(CSc3ccccc3C2=O)C12C(=O)c1ccccc1C2=O
CHEMBL4744408,4.65,IC50,nM,22240,IC50,umol/L,22.24,CN1C[C@@H](c2ccc(Cl)cc2)[C@@]2(CSc3ccccc3C2=O)C12C(=O)c1ccccc1C2=O
CHEMBL4791351,4.63,IC50,nM,23320,IC50,umol/L,23.32,CN1C[C@@H](c2ccc(F)cc2)[C@@]2(CSc3ccccc3C2=O)C12C(=O)c1ccccc1C2=O
CHEMBL502,8.05,IC50,nM,9,IC50,nM,9,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2
CHEMBL292314,7.84,IC50,nM,14.5,IC50,nM,14.5,Nc1c2c(nc3cc(Cl)ccc13)CCCC2
CHEMBL95,6.5,IC50,nM,320,IC50,nM,320,Nc1c2c(nc3ccccc13)CCCC2
CHEMBL4749077,6.56,IC50,nM,275,IC50,nM,275,COc1cc2c(cc1O)CCC(C)(CC(=O)NCCCCCCNc1c3c(nc4ccccc14)CCCC3)O2
CHEMBL4757922,7.24,IC50,nM,57.8,IC50,nM,57.8,COc1cc2c(cc1O)CCC(C)(CC(=O)NCCCCCCCCCNc1c3c(nc4ccccc14)CCCC3)O2
CHEMBL4792460,7.16,IC50,nM,69.8,IC50,nM,69.8,COc1cc2c(cc1O)CCC(C)(CC(=O)NCCCCCCCCNc1c3c(nc4ccccc14)CCCC3)O2
CHEMBL4794549,6.96,IC50,nM,111,IC50,nM,111,COc1cc2c(cc1O)CCC(C)(CC(=O)NCCCCCCCNc1c3c(nc4ccccc14)CCCC3)O2
CHEMBL4789172,7.96,IC50,nM,11,IC50,nM,11,COc1cc2c(cc1OCc1ccccc1)CCC(C)(CC(=O)NCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2
CHEMBL4789620,8.1,IC50,nM,7.89,IC50,nM,7.89,COc1cc2c(cc1OCc1ccccc1)CCC(C)(CC(=O)NCCCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2
CHEMBL4747836,7.98,IC50,nM,10.4,IC50,nM,10.4,COc1cc2c(cc1OCc1ccccc1)CCC(C)(CC(=O)NCCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2
CHEMBL4798535,8.27,IC50,nM,5.43,IC50,nM,5.43,COc1cc2c(cc1O)CCC(C)(CC(=O)NCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2
CHEMBL4787579,8.43,IC50,nM,3.69,IC50,nM,3.69,COc1cc2c(cc1O)CCC(C)(CC(=O)NCCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2
CHEMBL4797814,8.69,IC50,nM,2.05,IC50,nM,2.05,COc1cc2c(cc1O)CCC(C)(CC(=O)NCCCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2
CHEMBL4758624,7.32,IC50,nM,47.9,IC50,nM,47.9,COc1cc2c(cc1O)CCC(C)(CC(=O)NCCOCCOCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2
CHEMBL4762419,8.42,IC50,nM,3.8,IC50,nM,3.8,COc1cc2c(cc1O)CCC(C)(CCC(=O)NCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2
CHEMBL4797177,8.1,IC50,nM,7.94,IC50,nM,7.94,COc1cc2c(cc1O)CCC(C)(CCC(=O)NCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2
CHEMBL4794645,8.21,IC50,nM,6.23,IC50,nM,6.23,COc1cc2c(cc1O)CCC(C)(CCC(=O)NCCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2
CHEMBL4796461,9.36,IC50,nM,0.44,IC50,nM,0.44,COc1cc2c(cc1O)CCC(C)(CCNCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2
CHEMBL4751100,9.92,IC50,nM,0.12,IC50,nM,0.12,COc1cc2c(cc1O)CCC(C)(CCNCCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2
CHEMBL4785201,9.57,IC50,nM,0.27,IC50,nM,0.27,COc1cc2c(cc1O)CCC(C)(CCNCCCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2
CHEMBL4787251,8.08,IC50,nM,8.35,IC50,nM,8.35,COc1cc2c(cc1O)CCC(C)(CCNCCOCCOCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2
CHEMBL4747041,8.16,IC50,nM,6.99,IC50,nM,6.99,COc1cc2c(cc1OCc1ccccc1)CCC(C)(CC(=O)NCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2
CHEMBL4751100,9.88,Ki,nM,0.132,Ki,pM,132,COc1cc2c(cc1O)CCC(C)(CCNCCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2
CHEMBL4751100,9.59,Ki,nM,0.258,Ki,pM,258,COc1cc2c(cc1O)CCC(C)(CCNCCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2
CHEMBL502,5.15,IC50,nM,7120,IC50,uM,7.12,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2
CHEMBL4750190,6.92,IC50,nM,120,IC50,uM,0.12,COCCn1cnc2cc(NC(=O)c3ccccc3)cc(C(=O)NCc3cc(F)cc(F)c3)c21
CHEMBL4776765,5.25,IC50,nM,5580,IC50,uM,5.58,O=c1ccoc2ccc(OCCCCN3CCCCC3)cc12
CHEMBL4781384,4.02,IC50,nM,96200,IC50,uM,96.2,O=c1ccoc2ccc(OCCCCCN3CCOCC3)cc12
CHEMBL4754186,4.97,IC50,nM,10600,IC50,uM,10.6,O=c1ccoc2ccc(OCCCN3CCCCCC3)cc12
CHEMBL4780719,5.43,IC50,nM,3740,IC50,uM,3.74,O=c1ccoc2ccc(OCCCCN3CCCC3)cc12
CHEMBL4778990,5.14,IC50,nM,7200,IC50,uM,7.2,O=c1ccoc2ccc(OCCCCCN3CCCC3)cc12
CHEMBL4778747,4.8,IC50,nM,15900,IC50,uM,15.9,O=c1ccoc2ccc(OCCCN3CCCCC3)cc12
CHEMBL502,8.15,IC50,nM,7,IC50,nM,7,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2
CHEMBL4744490,4.78,IC50,nM,16500,IC50,nM,16500,CCN(C)C(=O)Oc1cccc(CNCCc2c[nH]c3cc(F)ccc23)c1
CHEMBL4761198,4.76,IC50,nM,17555,IC50,nM,17555,CCN(C)C(=O)Oc1cccc(CNCCc2c[nH]c3cc(F)ccc23)c1.O=C(O)/C=C/C(=O)O
CHEMBL636,5.38,IC50,nM,4150,IC50,nM,4150,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1
CHEMBL4742830,6.88,IC50,nM,132.05,IC50,nM,132.05,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)cc3)CC2)nc1-c1ccc(OC)cc1
CHEMBL4782471,7.06,IC50,nM,87.62,IC50,nM,87.62,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)c(Cl)c3)CC2)nc1-c1ccc(OC)cc1
CHEMBL4797974,7.04,IC50,nM,91.9,IC50,nM,91.9,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)c(F)c3)CC2)nc1-c1ccc(OC)cc1
CHEMBL4756262,7.1,IC50,nM,79.25,IC50,nM,79.25,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)c(OC)c3)CC2)nc1-c1ccc(OC)cc1
CHEMBL4759625,6.93,IC50,nM,117.8,IC50,nM,117.8,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)cc3)CC2)nc1-c1ccccc1
CHEMBL4749805,6.84,IC50,nM,143.51,IC50,nM,143.51,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)c(Cl)c3)CC2)nc1-c1ccccc1
CHEMBL4752521,7.01,IC50,nM,97.43,IC50,nM,97.43,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)c(F)c3)CC2)nc1-c1ccccc1
CHEMBL4777023,7.1,IC50,nM,78.99,IC50,nM,78.99,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)c(OC)c3)CC2)nc1-c1ccccc1
CHEMBL4764274,7.05,IC50,nM,88.79,IC50,nM,88.79,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)cc3)CC2)nc1-c1ccc(OC)c(OC)c1
CHEMBL4790766,7.33,IC50,nM,47.33,IC50,nM,47.33,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)c(Cl)c3)CC2)nc1-c1ccc(OC)c(OC)c1
CHEMBL4752188,7.12,IC50,nM,76.52,IC50,nM,76.52,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)c(F)c3)CC2)nc1-c1ccc(OC)c(OC)c1
CHEMBL4785119,7.1,IC50,nM,79.16,IC50,nM,79.16,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)c(OC)c3)CC2)nc1-c1ccc(OC)c(OC)c1
CHEMBL4762860,7.14,IC50,nM,71.89,IC50,nM,71.89,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(N)cc3)CC2)nc1-c1ccc(OC)cc1
CHEMBL4743674,7.11,IC50,nM,77.91,IC50,nM,77.91,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(N)c(Cl)c3)CC2)nc1-c1ccc(OC)cc1
CHEMBL4779365,7,IC50,nM,100.6,IC50,nM,100.6,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(N)c(F)c3)CC2)nc1-c1ccc(OC)cc1
CHEMBL4797335,7.16,IC50,nM,68.5,IC50,nM,68.5,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(N)c(OC)c3)CC2)nc1-c1ccc(OC)cc1
CHEMBL4800558,7.1,IC50,nM,79.12,IC50,nM,79.12,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(N)c(Cl)c3)CC2)nc1-c1ccccc1
CHEMBL4764003,7.07,IC50,nM,84.65,IC50,nM,84.65,
CHEMBL4750278,7.17,IC50,nM,68.02,IC50,nM,68.02,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(N)cc3)CC2)nc1-c1ccc(OC)c(OC)c1
CHEMBL4800002,7.29,IC50,nM,51.36,IC50,nM,51.36,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(N)c(Cl)c3)CC2)nc1-c1ccc(OC)c(OC)c1
CHEMBL4792354,7.18,IC50,nM,66.07,IC50,nM,66.07,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(N)c(F)c3)CC2)nc1-c1ccc(OC)c(OC)c1
CHEMBL4746943,7.07,IC50,nM,85.58,IC50,nM,85.58,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(N)c(OC)c3)CC2)nc1-c1ccc(OC)c(OC)c1
CHEMBL502,7.58,IC50,nM,26.55,IC50,nM,26.55,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2
CHEMBL4790766,8.1,Ki,nM,8,Ki,nM,8,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)c(Cl)c3)CC2)nc1-c1ccc(OC)c(OC)c1
CHEMBL4778925,5.26,IC50,nM,5540,IC50,uM,5.54,CCc1ccc(NC(=O)COc2c(Cl)cc(Cl)cc2S(=O)(=O)N2CCN(C(=O)c3ccco3)CC2)cc1
CHEMBL4779687,4.01,IC50,nM,96700,IC50,uM,96.7,Cc1cc(/C=N/O)c(O)c(CNc2ncccc2OCc2ccccc2)c1
CHEMBL4793290,4.22,Kd,nM,60300,Kd,uM,60.3,CS(=O)(=O)[O-].CS(=O)(=O)[O-].NC(=O)c1cc[n+](COC[n+]2ccccc2/C=N/O)cc1
CHEMBL590824,4.32,Kd,nM,47900,Kd,uM,47.9,CS(=O)(=O)[O-].CS(=O)(=O)[O-].O/N=C/c1cc[n+](COC[n+]2ccc(/C=N/O)cc2)cc1
CHEMBL4749209,4.76,Kd,nM,17300,Kd,uM,17.3,Cc1cc(/C=N/O)c(O)c(CN2CCN(c3ccncc3)CC2)c1
CHEMBL4758307,4.88,Kd,nM,13300,Kd,uM,13.3,O/N=C/c1cc(Cl)cc(CN2CCN(c3ccncc3)CC2)c1O
CHEMBL590824,5.17,Kd,nM,6800,Kd,uM,6.8,CS(=O)(=O)[O-].CS(=O)(=O)[O-].O/N=C/c1cc[n+](COC[n+]2ccc(/C=N/O)cc2)cc1
CHEMBL4752879,6.17,Kd,nM,680,Kd,uM,0.68,Cc1cc(/C=N/O)c(O)c(CNc2ccc(Cn3cncn3)cc2)c1
CHEMBL590824,4.04,Kd,nM,91700,Kd,uM,91.7,CS(=O)(=O)[O-].CS(=O)(=O)[O-].O/N=C/c1cc[n+](COC[n+]2ccc(/C=N/O)cc2)cc1
CHEMBL4752879,5.12,Kd,nM,7600,Kd,uM,7.6,Cc1cc(/C=N/O)c(O)c(CNc2ccc(Cn3cncn3)cc2)c1
CHEMBL4793290,4.53,Kd,nM,29300,Kd,uM,29.3,CS(=O)(=O)[O-].CS(=O)(=O)[O-].NC(=O)c1cc[n+](COC[n+]2ccccc2/C=N/O)cc1
CHEMBL590824,5.68,Kd,nM,2100,Kd,uM,2.1,CS(=O)(=O)[O-].CS(=O)(=O)[O-].O/N=C/c1cc[n+](COC[n+]2ccc(/C=N/O)cc2)cc1
CHEMBL4749209,4.88,Kd,nM,13100,Kd,uM,13.1,Cc1cc(/C=N/O)c(O)c(CN2CCN(c3ccncc3)CC2)c1
CHEMBL4758307,5.17,Kd,nM,6700,Kd,uM,6.7,O/N=C/c1cc(Cl)cc(CN2CCN(c3ccncc3)CC2)c1O
CHEMBL590824,5.28,Kd,nM,5300,Kd,uM,5.3,CS(=O)(=O)[O-].CS(=O)(=O)[O-].O/N=C/c1cc[n+](COC[n+]2ccc(/C=N/O)cc2)cc1
CHEMBL4752879,6.12,Kd,nM,750,Kd,uM,0.75,Cc1cc(/C=N/O)c(O)c(CNc2ccc(Cn3cncn3)cc2)c1
CHEMBL590824,5.92,Kd,nM,1200,Kd,uM,1.2,CS(=O)(=O)[O-].CS(=O)(=O)[O-].O/N=C/c1cc[n+](COC[n+]2ccc(/C=N/O)cc2)cc1
CHEMBL4752879,6,Kd,nM,990,Kd,uM,0.99,Cc1cc(/C=N/O)c(O)c(CNc2ccc(Cn3cncn3)cc2)c1
CHEMBL4786658,6.5,IC50,nM,320,IC50,uM,0.32,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(N3CCN(C)CC3)cc1)C2
CHEMBL4800260,6.43,IC50,nM,370,IC50,uM,0.37,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(N3CC[N+](C)(Cc4ccccc4)CC3)cc1)C2.[Cl-]
CHEMBL4780628,5.59,IC50,nM,2550,IC50,uM,2.55,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(N3CC[N+](C)(Cc4ccc(Br)cc4)CC3)cc1)C2.[Br-]
CHEMBL4778690,5.7,IC50,nM,1990,IC50,uM,1.99,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(N3CC[N+](C)(Cc4cccc(Br)c4)CC3)cc1)C2.[Br-]
CHEMBL4794208,6.27,IC50,nM,540,IC50,uM,0.54,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(N3CC[N+](C)(Cc4ccccc4Br)CC3)cc1)C2.[Br-]
CHEMBL4791075,6.5,IC50,nM,320,IC50,uM,0.32,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(N3CC[N+](C)(Cc4cccc(Cl)c4)CC3)cc1)C2.[Br-]
CHEMBL4787855,6.32,IC50,nM,480,IC50,uM,0.48,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(N3CC[N+](C)(Cc4ccccc4Cl)CC3)cc1)C2.[Cl-]
CHEMBL4784191,6.42,IC50,nM,380,IC50,uM,0.38,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(N3CC[N+](C)(Cc4ccccn4)CC3)cc1)C2.[Cl-]
CHEMBL4794690,5.67,IC50,nM,2150,IC50,uM,2.15,CCC[N+]1(C)CCN(c2ccc(/C=C3\Cc4cc(OC)c(OC)cc4C3=O)cc2)CC1.[Br-]
CHEMBL4776999,6.27,IC50,nM,540,IC50,uM,0.54,CCCC[N+]1(C)CCN(c2ccc(/C=C3\Cc4cc(OC)c(OC)cc4C3=O)cc2)CC1.[Br-]
CHEMBL4797677,6.27,IC50,nM,540,IC50,uM,0.54,CCCCC[N+]1(C)CCN(c2ccc(/C=C3\Cc4cc(OC)c(OC)cc4C3=O)cc2)CC1.[Br-]
CHEMBL4794354,5.37,IC50,nM,4250,IC50,uM,4.25,CCCCCC[N+]1(C)CCN(c2ccc(/C=C3\Cc4cc(OC)c(OC)cc4C3=O)cc2)CC1.[Br-]
CHEMBL4798336,6.37,IC50,nM,430,IC50,uM,0.43,C=CC[N+]1(C)CCN(c2ccc(/C=C3\Cc4cc(OC)c(OC)cc4C3=O)cc2)CC1.[Cl-]
CHEMBL4790642,5.96,IC50,nM,1100,IC50,uM,1.1,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(N3CC[N+](C)(CCO)CC3)cc1)C2.[Cl-]
CHEMBL4794250,4.62,IC50,nM,24000,IC50,uM,24,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(OCCN[N+]3(C)CCN(c4ccc(/C=C5\Cc6cc(OC)c(OC)cc6C5=O)cc4)CC3)cc1)C2.[Br-]
CHEMBL502,7.85,IC50,nM,14,IC50,uM,0.014,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2
CHEMBL659,5.52,IC50,nM,3000,IC50,uM,3,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2
CHEMBL4800260,6.3,Ki,nM,500,Ki,uM,0.5,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(N3CC[N+](C)(Cc4ccccc4)CC3)cc1)C2.[Cl-]
CHEMBL4791075,6,Ki,nM,1000,Ki,uM,1,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(N3CC[N+](C)(Cc4cccc(Cl)c4)CC3)cc1)C2.[Br-]
CHEMBL4779180,6.17,IC50,nM,670,IC50,uM,0.67,O=c1cc(-c2ccc(OCCCCN3CCC(Cc4ccccc4)CC3)cc2)oc2cc(OCCCCN3CCC(Cc4ccccc4)CC3)cc(O)c12
CHEMBL4777818,6,IC50,nM,1000,IC50,uM,1,O=c1cc(-c2ccc(OCCCCN3CCN(Cc4ccccc4)CC3)cc2)oc2cc(OCCCCN3CCN(Cc4ccccc4)CC3)cc(O)c12
CHEMBL4792240,6.23,IC50,nM,590,IC50,uM,0.59,O=c1cc(-c2ccc(OCCCCN3CCc4ccccc4C3)cc2)oc2cc(OCCCCN3CCc4ccccc4C3)cc(O)c12
CHEMBL4783427,6.44,IC50,nM,360,IC50,uM,0.36,CCN(CCCCOc1ccc(-c2cc(=O)c3c(O)cc(OCCCCN(CC)Cc4ccccc4)cc3o2)cc1)Cc1ccccc1
CHEMBL4798516,5.12,IC50,nM,7600,IC50,uM,7.6,O=C1CC(c2ccc(OCCCCN3CCC(Cc4ccccc4)CC3)cc2)Oc2cc(OCCCCN3CCC(Cc4ccccc4)CC3)cc(O)c21
CHEMBL4795152,4.73,IC50,nM,18700,IC50,uM,18.7,O=C1CC(c2ccc(OCCCCN3CCN(Cc4ccccc4)CC3)cc2)Oc2cc(OCCCCN3CCN(Cc4ccccc4)CC3)cc(O)c21
CHEMBL4794189,4.88,IC50,nM,13200,IC50,uM,13.2,O=C1CC(c2ccc(OCCCCN3CCc4ccccc4C3)cc2)Oc2cc(OCCCCN3CCc4ccccc4C3)cc(O)c21
CHEMBL4795370,5.37,IC50,nM,4300,IC50,uM,4.3,CCN(CCCCOc1ccc(C2CC(=O)c3c(O)cc(OCCCCN(CC)Cc4ccccc4OC)cc3O2)cc1)Cc1ccccc1OC
CHEMBL4796574,5.14,IC50,nM,7300,IC50,uM,7.3,O=c1c(-c2ccc(OCCCCN3CCC(Cc4ccccc4)CC3)cc2)coc2cc(OCCCCN3CCC(Cc4ccccc4)CC3)cc(O)c12
CHEMBL4796736,4.6,IC50,nM,25100,IC50,uM,25.1,O=c1c(-c2ccc(OCCCCN3CCN(Cc4ccccc4)CC3)cc2)coc2cc(OCCCCN3CCN(Cc4ccccc4)CC3)cc(O)c12
CHEMBL4791528,5.09,IC50,nM,8100,IC50,uM,8.1,O=c1c(-c2ccc(OCCCCN3CCc4ccccc4C3)cc2)coc2cc(OCCCCN3CCc4ccccc4C3)cc(O)c12
CHEMBL3127002,5.68,IC50,nM,2100,IC50,uM,2.1,CCN(CCCCOc1ccc(-c2coc3cc(OCCCCN(CC)Cc4ccccc4)cc(O)c3c2=O)cc1)Cc1ccccc1
CHEMBL4792248,5.28,IC50,nM,5300,IC50,uM,5.3,CC1c2ccccc2CCN1CCCCOc1ccc(-c2coc3cc(OCCCCN4CCc5ccccc5C4C)cc(O)c3c2=O)cc1
CHEMBL4787690,6.09,IC50,nM,810,IC50,uM,0.81,O=c1c(-c2ccc(OCCCCN3CCCCC3)cc2)coc2cc(OCCCCN3CCCCC3)cc(O)c12
CHEMBL4793096,4.92,IC50,nM,11900,IC50,uM,11.9,O=C(/C=C/c1ccc(OCCCCN2CCC(Cc3ccccc3)CC2)cc1)c1c(O)cc(OCCCCN2CCC(Cc3ccccc3)CC2)cc1O
CHEMBL4782477,5.89,IC50,nM,1300,IC50,uM,1.3,CCN(CCCCOc1ccc(/C=C/C(=O)c2c(O)cc(OCCCCN(CC)Cc3ccccc3OC)cc2O)cc1)Cc1ccccc1OC
CHEMBL4777899,5.29,IC50,nM,5100,IC50,uM,5.1,O=C(/C=C/c1ccc(OCCCCN2CCCCC2)cc1)c1c(O)cc(OCCCCN2CCCCC2)cc1O
CHEMBL4798445,5.5,IC50,nM,3200,IC50,uM,3.2,O=C(/C=C/c1ccc(OCCCCN2CCCC2)cc1)c1c(O)cc(OCCCCN2CCCC2)cc1O
CHEMBL4782832,5.33,IC50,nM,4700,IC50,uM,4.7,CCN(CC)CCCCOc1ccc(/C=C/C(=O)c2c(O)cc(OCCCCN(CC)CC)cc2O)cc1
CHEMBL502,8.05,IC50,nM,9,IC50,uM,0.009,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2
CHEMBL4783427,6.41,Ki,nM,394,Ki,nM,394,CCN(CCCCOc1ccc(-c2cc(=O)c3c(O)cc(OCCCCN(CC)Cc4ccccc4)cc3o2)cc1)Cc1ccccc1
CHEMBL4797136,4.79,IC50,nM,16270,IC50,uM,16.27,COc1cc(/C=C/C(=O)NCC(=O)Nc2ccccc2C)ccc1O
CHEMBL4797133,4.72,IC50,nM,18910,IC50,uM,18.91,COc1cc(/C=C/C(=O)NCC(=O)Nc2cccc(C)c2)ccc1O
CHEMBL4784756,4.9,IC50,nM,12620,IC50,uM,12.62,COc1cc(/C=C/C(=O)NCC(=O)Nc2ccc(C)cc2)ccc1O
CHEMBL4784479,5.24,IC50,nM,5750,IC50,uM,5.75,COc1cc(/C=C/C(=O)NCC(=O)Nc2ccccc2OC)ccc1O
CHEMBL4799854,5.62,IC50,nM,2420,IC50,uM,2.42,COc1cccc(NC(=O)CNC(=O)/C=C/c2ccc(O)c(OC)c2)c1
CHEMBL4789401,4.76,IC50,nM,17290,IC50,uM,17.29,COc1ccc(NC(=O)CNC(=O)/C=C/c2ccc(O)c(OC)c2)cc1
CHEMBL4783152,5.24,IC50,nM,5720,IC50,uM,5.72,COc1cc(/C=C/C(=O)NCC(=O)Nc2ccccc2Cl)ccc1O
CHEMBL4786839,5.25,IC50,nM,5680,IC50,uM,5.68,COc1cc(/C=C/C(=O)NCC(=O)Nc2cccc(Cl)c2)ccc1O
CHEMBL4778635,5.46,IC50,nM,3430,IC50,uM,3.43,COc1cc(/C=C/C(=O)NCC(=O)Nc2ccc(Cl)cc2)ccc1O
CHEMBL4787493,4.82,IC50,nM,15150,IC50,uM,15.15,COc1cc(/C=C/C(=O)NCC(=O)Nc2ccccc2C(F)(F)F)ccc1O
CHEMBL4785206,5.03,IC50,nM,9310,IC50,uM,9.31,COc1cc(/C=C/C(=O)NCC(=O)Nc2cccc(C(F)(F)F)c2)ccc1O
CHEMBL4794220,5.08,IC50,nM,8230,IC50,uM,8.23,COc1cc(/C=C/C(=O)NCC(=O)Nc2ccc(C(F)(F)F)cc2)ccc1O
CHEMBL4777188,4.88,IC50,nM,13070,IC50,uM,13.07,COc1cc(/C=C/C(=O)NCC(=O)Nc2cccc(Br)c2)ccc1O
CHEMBL4782581,4.99,IC50,nM,10240,IC50,uM,10.24,COc1cc(/C=C/C(=O)NCC(=O)Nc2ccc(Br)cc2)ccc1O
CHEMBL4796414,4.76,IC50,nM,17230,IC50,uM,17.23,COc1cc(/C=C/C(=O)NCC(=O)Nc2ccccc2F)ccc1O
CHEMBL4799350,4.66,IC50,nM,22120,IC50,uM,22.12,COc1cc(/C=C/C(=O)NCC(=O)Nc2cccc(F)c2)ccc1O
CHEMBL4787804,4.89,IC50,nM,12930,IC50,uM,12.93,COc1cc(/C=C/C(=O)NCC(=O)Nc2ccc(F)cc2)ccc1O
CHEMBL4793936,4.8,IC50,nM,16010,IC50,uM,16.01,COc1cc(/C=C/C(=O)NCC(=O)Nc2cccc(C#N)c2)ccc1O
CHEMBL4784543,4.76,IC50,nM,17430,IC50,uM,17.43,COc1cc(/C=C/C(=O)NCC(=O)Nc2ccc(C#N)cc2)ccc1O
CHEMBL4788557,4.66,IC50,nM,21940,IC50,uM,21.94,COc1cc(/C=C/C(=O)NCC(=O)Nc2ccccc2)ccc1O
CHEMBL4799941,5.24,IC50,nM,5740,IC50,uM,5.74,COc1cc(/C=C/C(=O)NCC(=O)Nc2ccc3[nH]ccc3c2)ccc1O
CHEMBL4789794,5.31,IC50,nM,4890,IC50,uM,4.89,COc1cc(/C=C/C(=O)NCC(=O)Nc2ccc3ncccc3c2)ccc1O
CHEMBL4786736,4.53,IC50,nM,29340,IC50,uM,29.34,COc1cc(/C=C/C(=O)N2CCN(c3ccccc3)CC2)ccc1O
CHEMBL4785400,5,IC50,nM,9910,IC50,uM,9.91,COc1cccc(N2CCN(C(=O)/C=C/c3ccc(O)c(OC)c3)CC2)c1
CHEMBL4779302,4.96,IC50,nM,11040,IC50,uM,11.04,COc1cc(/C=C/C(=O)N2CCN(c3ccc(F)cc3)CC2)ccc1O
